created_at,message_experience,persuasion,number_of_recipients,is_first_email,is_last_email,is_verbose,is_replied_within_30,is_accepted_patch
2021-09-01 09:22:00+00:00,37.6,39.87,38.52,38.52,10.7,9.52,9.52,24.74
2021-09-01 09:24:00+00:00,36.35,40.11,38.24,38.24,11.98,9.91,9.91,25.89
2021-09-01 09:26:00+00:00,36.54,40.37,38.26,38.26,11.3,9.05,9.05,24.895
2021-09-01 09:28:00+00:00,37.57,41.18,38.69,38.69,11.36,10.36,10.36,23.9
2021-09-01 09:30:00+00:00,35.95,40.44,38.21,38.21,12.14,10.1,10.1,24.36
2021-09-01 09:32:00+00:00,36.77,40.25,38.37,38.37,11.62,8.98,8.98,26.7
2021-09-01 09:34:00+00:00,38.87,40.78,38.54,38.54,9.61,9.37,9.37,22.68
2021-09-01 09:36:00+00:00,37.07,40.98,38.14,38.14,10.02,10.17,10.17,22.25
2021-09-01 09:38:00+00:00,37.82,41.18,37.02,37.02,11.18,10.1,10.1,25.16
2021-09-01 09:40:00+00:00,36.98,42.33,37.5,37.5,11.47,9.05,9.05,26.41
2021-09-01 09:42:00+00:00,37.67,41.18,37.46,37.46,11.05,9.02,9.02,25.325
2021-09-01 09:44:00+00:00,36.41,40.54,37.79,37.79,12.11,10.07,10.07,24.24
2021-09-01 09:46:00+00:00,36.75,37.77,37.09,37.09,10.98,9.93,9.93,23.09
2021-09-01 09:48:00+00:00,37.56,36.66,38.0,38.0,10.82,9.93,9.93,24.17
2021-09-01 09:50:00+00:00,36.76,37.65,38.21,38.21,10.64,7.91,7.91,23.85
2021-09-01 09:52:00+00:00,37.12,37.34,38.5,38.5,12.09,8.67,8.67,25.36
2021-09-01 09:54:00+00:00,37.36,37.98,38.11,38.11,11.5,9.16,9.16,25.95
2021-09-01 09:56:00+00:00,37.73,38.61,38.51,38.51,12.03,8.73,8.73,25.65
2021-09-01 09:58:00+00:00,37.72,37.14,38.89,38.89,11.62,9.12,9.12,25.4025
2021-09-01 10:00:00+00:00,38.42,35.91,38.05,38.05,11.42,9.4,9.4,25.155
2021-09-01 10:02:00+00:00,38.54,35.34,38.19,38.19,11.84,9.22,9.22,25.3
2021-09-01 10:04:00+00:00,37.05,37.31,38.41,38.41,12.19,8.35,8.35,24.5
2021-09-01 10:06:00+00:00,39.02,37.25,37.32,37.32,12.53,8.72,8.72,24.52
2021-09-01 10:08:00+00:00,37.97,38.53,36.95,36.95,12.2,8.87,8.87,25.39
2021-09-01 10:10:00+00:00,37.6,38.65,36.17,36.17,13.15,8.97,8.97,26.63
2021-09-01 10:12:00+00:00,39.59,37.79,36.73,36.73,13.49,8.85,8.85,24.29
2021-09-01 10:14:00+00:00,38.28,37.46,36.89,36.89,11.79,9.05,9.05,24.78
2021-09-01 10:16:00+00:00,37.87,35.4,37.72,37.72,12.6,9.25,9.25,25.270000000000003
2021-09-01 10:18:00+00:00,38.42,39.18,37.84,37.84,13.12,9.78,9.78,24.89
2021-09-01 10:20:00+00:00,39.27,40.83,37.54,37.54,12.07,9.04,9.04,25.2
2021-09-01 10:22:00+00:00,39.27,41.16,37.98,37.98,12.74,9.16,9.16,27.26
2021-09-01 10:24:00+00:00,38.93,41.57,38.03,38.03,12.98,9.92,9.92,26.87
2021-09-01 10:26:00+00:00,40.05,40.68,37.02,37.02,12.95,9.57,9.57,23.94
2021-09-01 10:28:00+00:00,37.9,41.59,37.46,37.46,13.24,9.63,9.63,26.85
2021-09-01 10:30:00+00:00,38.89,42.0,36.93,36.93,13.88,9.64,9.64,26.17
2021-09-01 10:32:00+00:00,38.83,40.64,37.14,37.14,12.88,9.92,9.92,25.490000000000002
2021-09-01 10:34:00+00:00,39.11,41.8,37.04,37.04,14.15,9.24,9.24,27.52
2021-09-01 10:36:00+00:00,38.3,41.34,37.22,37.22,13.9,9.54,9.54,25.83
2021-09-01 10:38:00+00:00,38.0,41.41,36.07,36.07,13.05,9.72,9.72,23.78
2021-09-01 10:40:00+00:00,39.05,41.86,36.65,36.65,13.09,9.91,9.91,27.32
2021-09-01 10:42:00+00:00,38.3,41.84,35.32,35.32,13.89,9.1,9.1,27.64
2021-09-01 10:44:00+00:00,38.15,42.35,35.87,35.87,14.19,9.92,9.92,26.17
2021-09-01 10:46:00+00:00,39.18,41.86,35.53,35.53,13.19,9.39,9.39,26.09
2021-09-01 10:48:00+00:00,38.78,41.61,36.62,36.62,14.16,10.23,10.23,26.009999999999998
2021-09-01 10:50:00+00:00,39.45,41.53,35.28,35.28,14.17,9.83,9.83,26.96
2021-09-01 10:52:00+00:00,39.11,39.29,36.12,36.12,13.88,10.22,10.22,28.0
2021-09-01 10:54:00+00:00,39.12,38.48,35.96,35.96,14.74,9.38,9.38,26.67
2021-09-01 10:56:00+00:00,38.02,36.14,36.4,36.4,13.41,10.04,10.04,27.62
2021-09-01 10:58:00+00:00,38.16,37.61,35.74,35.74,14.75,9.1,9.1,27.52
2021-09-01 11:00:00+00:00,38.11,36.98,36.21,36.21,13.21,8.22,8.22,28.25
2021-09-01 11:02:00+00:00,38.62,36.09,35.36,35.36,14.02,9.74,9.74,28.25
2021-09-01 11:04:00+00:00,38.53,35.05,36.19,36.19,13.38,10.2,10.2,28.25
2021-09-01 11:06:00+00:00,38.53,36.38,36.32,36.32,14.09,9.62,9.62,28.39
2021-09-01 11:08:00+00:00,38.82,35.71,36.0,36.0,12.71,9.29,9.29,28.46
2021-09-01 11:10:00+00:00,39.02,36.74,35.89,35.89,13.5,9.82,9.82,29.31
2021-09-01 11:12:00+00:00,38.09,34.4,35.65,35.65,14.25,9.38,9.38,28.12
2021-09-01 11:14:00+00:00,38.72,36.25,36.36,36.36,15.31,9.05,9.05,29.29
2021-09-01 11:16:00+00:00,39.63,38.32,35.61,35.61,14.29,9.51,9.51,28.76
2021-09-01 11:18:00+00:00,38.95,36.89,34.78,34.78,15.43,9.07,9.07,28.082500000000003
2021-09-01 11:20:00+00:00,38.41,36.96,35.32,35.32,15.02,8.36,8.36,27.405
2021-09-01 11:22:00+00:00,39.45,38.79,35.44,35.44,14.52,9.31,9.31,29.19
2021-09-01 11:24:00+00:00,38.62,39.53,36.08,36.08,14.7,9.34,9.34,28.02
2021-09-01 11:26:00+00:00,38.79,40.47,35.1,35.1,15.05,9.81,9.81,27.96
2021-09-01 11:28:00+00:00,38.09,40.0,34.9,34.9,14.58,9.4,9.4,27.79
2021-09-01 11:30:00+00:00,38.34,40.98,34.7,34.7,14.18,9.47,9.47,29.15
2021-09-01 11:32:00+00:00,38.67,40.57,35.87,35.87,14.22,9.04,9.04,27.98
2021-09-01 11:34:00+00:00,38.16,41.14,35.66,35.66,16.2,9.86,9.86,28.66
2021-09-01 11:36:00+00:00,37.65,40.65,34.65,34.65,16.71,9.72,9.72,29.34
2021-09-01 11:38:00+00:00,38.29,40.94,35.75,35.75,16.11,10.27,10.27,30.04
2021-09-01 11:40:00+00:00,38.09,41.52,36.45,36.45,15.86,10.81,10.81,28.52
2021-09-01 11:42:00+00:00,38.18,40.54,37.52,37.52,15.74,11.11,11.11,29.67
2021-09-01 11:44:00+00:00,37.98,40.68,37.07,37.07,15.7,10.33,10.33,28.3
2021-09-01 11:46:00+00:00,37.76,40.31,37.15,37.15,16.75,10.47,10.47,28.22
2021-09-01 11:48:00+00:00,37.33,40.49,37.7,37.7,15.72,10.12,10.12,28.34
2021-09-01 11:50:00+00:00,37.35,39.84,37.33,37.33,17.24,10.15,10.15,28.8525
2021-09-01 11:52:00+00:00,37.71,41.29,38.21,38.21,16.83,10.93,10.93,29.365000000000002
2021-09-01 11:54:00+00:00,36.22,42.32,37.95,37.95,16.73,10.29,10.29,28.16
2021-09-01 11:56:00+00:00,37.18,39.63,38.09,38.09,15.84,10.17,10.17,29.73
2021-09-01 11:58:00+00:00,37.08,39.52,37.35,37.35,17.48,11.43,11.43,29.48
2021-09-01 12:00:00+00:00,34.95,38.45,37.23,37.23,15.68,10.91,10.91,28.67
2021-09-01 12:02:00+00:00,36.05,36.98,37.48,37.48,16.53,10.8,10.8,29.56
2021-09-01 12:04:00+00:00,36.14,36.7,38.11,38.11,17.14,11.05,11.05,29.46
2021-09-01 12:06:00+00:00,34.73,38.11,36.44,36.44,16.84,10.54,10.54,29.497500000000002
2021-09-01 12:08:00+00:00,35.95,36.43,37.95,37.95,17.75,10.55,10.55,29.535
2021-09-01 12:10:00+00:00,36.0,36.47,37.55,37.55,16.71,9.57,9.57,29.73
2021-09-01 12:12:00+00:00,35.6,36.53,37.89,37.89,17.69,10.87,10.87,29.04
2021-09-01 12:14:00+00:00,35.56,37.85,37.67,37.67,17.88,11.14,11.14,30.2
2021-09-01 12:16:00+00:00,35.7,37.75,37.63,37.63,16.38,11.3,11.3,29.45
2021-09-01 12:18:00+00:00,35.55,36.88,38.27,38.27,18.86,10.78,10.78,27.64
2021-09-01 12:20:00+00:00,33.48,37.14,38.67,38.67,18.4,11.73,11.73,28.81
2021-09-01 12:22:00+00:00,34.2,39.23,38.79,38.79,18.66,11.19,11.19,28.9675
2021-09-01 12:24:00+00:00,34.62,35.69,38.38,38.38,19.22,11.78,11.78,29.125
2021-09-01 12:26:00+00:00,34.19,37.25,38.46,38.46,18.23,11.67,11.67,30.27
2021-09-01 12:28:00+00:00,34.56,36.98,38.44,38.44,18.98,11.37,11.37,29.14
2021-09-01 12:30:00+00:00,34.41,36.5,37.71,37.71,17.95,11.7,11.7,27.67
2021-09-01 12:32:00+00:00,33.86,36.96,37.86,37.86,18.02,11.71,11.71,28.75
2021-09-01 12:34:00+00:00,33.57,37.2,38.47,38.47,19.68,11.95,11.95,30.09
2021-09-01 12:36:00+00:00,34.45,39.44,39.05,39.05,19.81,11.6,11.6,27.96
2021-09-01 12:38:00+00:00,33.46,36.67,38.75,38.75,18.41,11.56,11.56,28.285
2021-09-01 12:40:00+00:00,32.62,36.15,38.72,38.72,19.27,12.52,12.52,28.61
2021-09-01 12:42:00+00:00,33.4,38.28,39.4,39.4,19.84,11.93,11.93,28.58
2021-09-01 12:44:00+00:00,33.4,37.65,38.38,38.38,19.29,12.44,12.44,30.85
2021-09-01 12:46:00+00:00,35.06,39.17,37.28,37.28,19.31,12.91,12.91,30.72
2021-09-01 12:48:00+00:00,33.78,40.74,38.0,38.0,20.95,12.17,12.17,28.09
2021-09-01 12:50:00+00:00,32.98,42.12,38.42,38.42,19.84,12.97,12.97,28.64
2021-09-01 12:52:00+00:00,33.12,42.89,39.02,39.02,21.31,13.05,13.05,28.04
2021-09-01 12:54:00+00:00,31.6,40.64,37.43,37.43,21.15,12.71,12.71,27.625
2021-09-01 12:56:00+00:00,32.64,42.15,38.25,38.25,20.38,12.72,12.72,27.21
2021-09-01 12:58:00+00:00,32.22,42.26,37.47,37.47,21.25,13.62,13.62,25.92
2021-09-01 13:00:00+00:00,33.3,41.91,38.09,38.09,21.17,13.42,13.42,27.39
2021-09-01 13:02:00+00:00,32.07,42.22,37.96,37.96,21.0,14.63,14.63,25.55
2021-09-01 13:04:00+00:00,33.65,42.04,36.93,36.93,22.05,14.2,14.2,23.25
2021-09-01 13:06:00+00:00,32.29,40.8,36.3,36.3,21.47,14.22,14.22,24.83
2021-09-01 13:08:00+00:00,32.19,41.7,36.39,36.39,21.47,14.05,14.05,25.32
2021-09-01 13:10:00+00:00,31.35,42.65,37.36,37.36,24.07,13.18,13.18,25.3375
2021-09-01 13:12:00+00:00,31.7,42.61,36.86,36.86,23.71,14.05,14.05,25.355
2021-09-01 13:14:00+00:00,33.25,42.07,36.44,36.44,21.67,13.82,13.82,23.54
2021-09-01 13:16:00+00:00,31.82,41.48,36.66,36.66,22.88,14.31,14.31,22.36
2021-09-01 13:18:00+00:00,31.8,41.48,35.93,35.93,26.06,14.05,14.05,21.29
2021-09-01 13:20:00+00:00,31.62,41.35,36.26,36.26,22.44,13.86,13.86,12.82
2021-09-01 13:22:00+00:00,32.53,41.45,35.45,35.45,24.75,15.33,15.33,18.94
2021-09-01 13:24:00+00:00,29.19,41.88,35.32,35.32,23.83,14.6,14.6,22.54
2021-09-01 13:26:00+00:00,30.46,41.45,34.96,34.96,24.05,15.22,15.22,22.355
2021-09-01 13:28:00+00:00,28.45,42.62,35.83,35.83,26.39,16.51,16.51,22.17
2021-09-01 13:30:00+00:00,30.74,42.44,35.38,35.38,25.71,15.38,15.38,20.56
2021-09-01 13:32:00+00:00,30.49,42.36,35.64,35.64,24.35,18.28,18.28,19.47
2021-09-01 13:34:00+00:00,29.52,40.44,34.74,34.74,26.19,16.86,16.86,21.19
2021-09-01 13:36:00+00:00,29.96,40.72,34.21,34.21,25.0,17.58,17.58,21.82
2021-09-01 13:38:00+00:00,27.27,38.98,33.51,33.51,27.12,16.38,16.38,21.67
2021-09-01 13:40:00+00:00,29.28,39.82,33.89,33.89,26.57,16.77,16.77,19.62
2021-09-01 13:42:00+00:00,29.63,39.76,33.75,33.75,25.65,18.16,18.16,19.3825
2021-09-01 13:44:00+00:00,28.27,40.16,32.78,32.78,27.34,18.52,18.52,19.145
2021-09-01 13:46:00+00:00,28.93,38.8,33.58,33.58,26.82,18.07,18.07,17.35
2021-09-01 13:48:00+00:00,28.47,39.51,32.64,32.64,26.77,18.32,18.32,16.02
2021-09-01 13:50:00+00:00,27.47,39.95,32.67,32.67,28.48,18.61,18.61,16.6
2021-09-01 13:52:00+00:00,27.09,39.09,32.59,32.59,27.22,20.05,20.05,14.93
2021-09-01 13:54:00+00:00,27.34,40.43,32.13,32.13,28.55,20.05,20.05,15.02
2021-09-01 13:56:00+00:00,23.93,39.18,32.31,32.31,27.63,21.02,21.02,13.66
2021-09-01 13:58:00+00:00,24.13,39.09,31.98,31.98,27.46,20.5,20.5,13.825
2021-09-01 14:00:00+00:00,25.31,39.43,31.88,31.88,28.28,21.0,21.0,13.99
2021-09-01 14:02:00+00:00,25.81,39.4,31.3,31.3,28.68,21.32,21.32,12.79
2021-09-01 14:04:00+00:00,25.26,40.18,31.74,31.74,27.31,21.98,21.98,13.11
2021-09-01 14:06:00+00:00,25.02,38.89,31.83,31.83,29.32,22.15,22.15,12.54
2021-09-01 14:08:00+00:00,25.16,39.49,30.35,30.35,28.77,23.0,23.0,11.84
2021-09-01 14:10:00+00:00,24.31,38.84,31.91,31.91,28.59,22.85,22.85,12.85
2021-09-01 14:12:00+00:00,21.88,38.36,31.69,31.69,29.09,23.38,23.38,13.27
2021-09-01 14:14:00+00:00,22.04,38.49,31.86,31.86,27.89,23.81,23.81,12.1675
2021-09-01 14:16:00+00:00,22.05,38.0,31.84,31.84,27.27,21.97,21.97,11.065
2021-09-01 14:18:00+00:00,21.75,39.71,30.65,30.65,27.84,24.49,24.49,10.04
2021-09-01 14:20:00+00:00,20.89,37.54,31.6,31.6,28.22,24.16,24.16,11.84
2021-09-01 14:22:00+00:00,22.55,37.48,31.05,31.05,29.14,23.74,23.74,11.26
2021-09-01 14:24:00+00:00,20.78,39.16,31.84,31.84,27.42,25.05,25.05,11.4
2021-09-01 14:26:00+00:00,18.88,39.05,30.27,30.27,28.29,25.67,25.67,12.33
2021-09-01 14:28:00+00:00,19.05,38.64,31.38,31.38,29.36,23.82,23.82,12.32
2021-09-01 14:30:00+00:00,20.18,37.5,31.61,31.61,27.95,24.74,24.74,12.185
2021-09-01 14:32:00+00:00,19.61,40.53,31.39,31.39,29.16,25.0,25.0,12.05
2021-09-01 14:34:00+00:00,17.79,40.61,31.0,31.0,30.29,26.47,26.47,10.69
2021-09-01 14:36:00+00:00,17.78,41.63,31.93,31.93,28.72,24.02,24.02,11.47
2021-09-01 14:38:00+00:00,19.33,40.71,31.07,31.07,29.73,25.25,25.25,10.79
2021-09-01 14:40:00+00:00,20.0,41.51,30.52,30.52,29.39,24.75,24.75,11.15
2021-09-01 14:42:00+00:00,18.07,40.51,30.09,30.09,28.86,24.56,24.56,11.69
2021-09-01 14:44:00+00:00,20.39,40.44,30.89,30.89,30.11,24.09,24.09,11.67
2021-09-01 14:46:00+00:00,17.79,41.44,30.44,30.44,30.78,25.03,25.03,11.454999999999998
2021-09-01 14:48:00+00:00,17.26,40.36,29.79,29.79,30.47,23.91,23.91,11.239999999999998
2021-09-01 14:50:00+00:00,18.56,40.91,30.31,30.31,29.67,24.93,24.93,10.75
2021-09-01 14:52:00+00:00,17.07,41.46,29.98,29.98,27.4,25.48,25.48,10.73
2021-09-01 14:54:00+00:00,16.0,41.05,29.95,29.95,28.71,24.38,24.38,11.28
2021-09-01 14:56:00+00:00,15.82,40.98,30.21,30.21,27.56,24.51,24.51,10.3
2021-09-01 14:58:00+00:00,15.88,40.81,30.21,30.21,29.57,24.86,24.86,11.12
2021-09-01 15:00:00+00:00,18.38,39.41,29.95,29.95,29.72,23.88,23.88,10.43
2021-09-01 15:02:00+00:00,18.11,41.15,30.12,30.12,28.08,25.09,25.09,10.2
2021-09-01 15:04:00+00:00,18.73,40.0,30.74,30.74,28.22,24.1,24.1,9.97
2021-09-01 15:06:00+00:00,18.56,41.12,30.15,30.15,29.81,25.07,25.07,10.47
2021-09-01 15:08:00+00:00,19.07,39.41,31.21,31.21,30.42,25.41,25.41,9.67
2021-09-01 15:10:00+00:00,18.94,41.46,30.91,30.91,29.8,24.57,24.57,11.27
2021-09-01 15:12:00+00:00,19.07,39.5,30.96,30.96,29.18,25.98,25.98,10.37
2021-09-01 15:14:00+00:00,18.0,40.0,30.96,30.96,27.21,23.88,23.88,10.9
2021-09-01 15:16:00+00:00,17.78,38.34,30.65,30.65,25.78,25.64,25.64,11.48
2021-09-01 15:18:00+00:00,19.73,37.76,30.53,30.53,26.3,26.52,26.52,11.34
2021-09-01 15:20:00+00:00,18.27,39.66,31.04,31.04,27.33,25.34,25.34,11.2
2021-09-01 15:22:00+00:00,17.28,39.09,30.51,30.51,27.53,26.7,26.7,10.47
2021-09-01 15:24:00+00:00,18.4,36.6,30.36,30.36,26.77,25.47,25.47,10.71
2021-09-01 15:26:00+00:00,18.61,38.19,30.71,30.71,27.0,25.6,25.6,12.83
2021-09-01 15:28:00+00:00,21.96,37.67,31.22,31.22,27.62,25.78,25.78,11.25
2021-09-01 15:30:00+00:00,19.81,38.68,30.75,30.75,27.14,25.34,25.34,12.17
2021-09-01 15:32:00+00:00,21.71,36.05,31.0,31.0,26.6,24.14,24.14,11.23
2021-09-01 15:34:00+00:00,21.73,37.24,30.73,30.73,24.2,24.09,24.09,11.115
2021-09-01 15:36:00+00:00,19.66,35.62,30.44,30.44,23.48,24.1,24.1,11.0
2021-09-01 15:38:00+00:00,19.61,37.28,31.12,31.12,23.0,23.73,23.73,10.41
2021-09-01 15:40:00+00:00,21.28,36.35,30.81,30.81,22.64,22.43,22.43,9.59
2021-09-01 15:42:00+00:00,22.44,33.61,30.81,30.81,24.86,24.21,24.21,10.8
2021-09-01 15:44:00+00:00,22.93,33.88,30.07,30.07,25.36,24.59,24.59,11.46
2021-09-01 15:46:00+00:00,22.89,33.36,30.67,30.67,25.33,23.34,23.34,9.44
2021-09-01 15:48:00+00:00,22.28,34.14,30.41,30.41,24.88,25.09,25.09,10.87
2021-09-01 15:50:00+00:00,23.74,34.61,31.12,31.12,24.25,24.07,24.07,10.3625
2021-09-01 15:52:00+00:00,23.33,33.41,31.69,31.69,24.67,24.09,24.09,9.855
2021-09-01 15:54:00+00:00,22.05,33.59,31.54,31.54,25.28,25.27,25.27,9.8
2021-09-01 15:56:00+00:00,20.91,34.36,30.78,30.78,24.47,24.26,24.26,9.58
2021-09-01 15:58:00+00:00,24.31,33.84,30.81,30.81,24.2,23.98,23.98,10.02
2021-09-01 16:00:00+00:00,22.4,33.12,30.59,30.59,22.86,24.09,24.09,10.65
2021-09-01 16:02:00+00:00,20.72,32.54,31.34,31.34,25.22,24.76,24.76,11.58
2021-09-01 16:04:00+00:00,20.19,34.16,29.7,29.7,23.68,23.47,23.47,11.21
2021-09-01 16:06:00+00:00,20.5,33.27,30.33,30.33,22.36,23.8,23.8,10.895
2021-09-01 16:08:00+00:00,19.45,32.91,30.23,30.23,23.43,22.7,22.7,10.58
2021-09-01 16:10:00+00:00,21.1,34.15,30.32,30.32,22.39,23.49,23.49,11.36
2021-09-01 16:12:00+00:00,18.88,33.11,30.02,30.02,21.91,24.64,24.64,10.11
2021-09-01 16:14:00+00:00,22.13,33.04,31.67,31.67,19.52,24.14,24.14,11.04
2021-09-01 16:16:00+00:00,22.96,31.95,30.12,30.12,21.21,21.83,21.83,10.11
2021-09-01 16:18:00+00:00,22.09,32.65,30.6,30.6,21.44,23.76,23.76,10.93
2021-09-01 16:20:00+00:00,21.93,33.37,31.95,31.95,20.25,21.78,21.78,10.47
2021-09-01 16:22:00+00:00,20.64,32.18,31.17,31.17,21.55,23.43,23.43,10.412500000000001
2021-09-01 16:24:00+00:00,20.95,32.07,30.34,30.34,21.23,24.37,24.37,10.355
2021-09-01 16:26:00+00:00,21.14,32.66,30.3,30.3,21.0,22.29,22.29,11.44
2021-09-01 16:28:00+00:00,22.26,31.44,30.63,30.63,20.53,23.87,23.87,11.5
2021-09-01 16:30:00+00:00,20.04,31.91,30.66,30.66,20.75,23.47,23.47,9.75
2021-09-01 16:32:00+00:00,20.09,31.95,30.28,30.28,21.15,23.66,23.66,11.06
2021-09-01 16:34:00+00:00,19.59,32.25,29.62,29.62,20.57,23.83,23.83,10.85
2021-09-01 16:36:00+00:00,21.0,33.85,30.07,30.07,21.75,24.64,24.64,10.25
2021-09-01 16:38:00+00:00,21.09,32.88,30.72,30.72,22.28,23.89,23.89,10.27
2021-09-01 16:40:00+00:00,19.49,31.88,29.24,29.24,20.82,24.78,24.78,10.29
2021-09-01 16:42:00+00:00,19.8,33.66,30.27,30.27,19.89,25.51,25.51,10.78
2021-09-01 16:44:00+00:00,19.58,34.87,29.15,29.15,19.08,24.61,24.61,10.76
2021-09-01 16:46:00+00:00,20.59,34.11,29.05,29.05,19.6,23.8,23.8,9.42
2021-09-01 16:48:00+00:00,20.84,32.91,29.23,29.23,20.93,24.89,24.89,11.23
2021-09-01 16:50:00+00:00,20.05,32.97,30.22,30.22,20.11,23.42,23.42,10.87
2021-09-01 16:52:00+00:00,22.18,33.52,29.14,29.14,18.24,24.39,24.39,11.3
2021-09-01 16:54:00+00:00,21.3,33.02,29.74,29.74,18.31,20.64,20.64,11.8225
2021-09-01 16:56:00+00:00,20.74,32.37,28.89,28.89,19.02,19.91,19.91,12.344999999999999
2021-09-01 16:58:00+00:00,21.2,31.21,28.95,28.95,18.79,21.5,21.5,12.29
2021-09-01 17:00:00+00:00,20.19,32.7,30.29,30.29,18.66,21.14,21.14,11.26
2021-09-01 17:02:00+00:00,19.71,32.45,31.05,31.05,18.07,22.53,22.53,11.11
2021-09-01 17:04:00+00:00,20.36,32.71,30.02,30.02,16.41,22.69,22.69,10.54
2021-09-01 17:06:00+00:00,18.79,31.02,29.88,29.88,15.88,23.47,23.47,10.75
2021-09-01 17:08:00+00:00,21.64,31.59,30.28,30.28,14.93,22.8,22.8,10.74
2021-09-01 17:10:00+00:00,21.24,30.66,30.62,30.62,15.31,22.54,22.54,11.1375
2021-09-01 17:12:00+00:00,19.45,30.47,29.69,29.69,15.98,21.02,21.02,11.535
2021-09-01 17:14:00+00:00,20.95,32.02,30.88,30.88,16.89,19.67,19.67,11.77
2021-09-01 17:16:00+00:00,20.86,31.41,29.12,29.12,18.34,17.36,17.36,12.3
2021-09-01 17:18:00+00:00,20.3,31.54,29.5,29.5,19.34,17.93,17.93,11.33
2021-09-01 17:20:00+00:00,19.62,31.67,29.35,29.35,20.25,18.03,18.03,12.57
2021-09-01 17:22:00+00:00,19.76,29.44,29.8,29.8,16.62,17.57,17.57,12.5
2021-09-01 17:24:00+00:00,20.97,29.65,30.04,30.04,17.19,15.52,15.52,12.39
2021-09-01 17:26:00+00:00,20.09,30.25,29.72,29.72,16.4,14.86,14.86,11.95
2021-09-01 17:28:00+00:00,20.24,30.23,29.82,29.82,15.91,15.0,15.0,11.51
2021-09-01 17:30:00+00:00,19.77,29.7,29.48,29.48,18.14,13.17,13.17,11.72
2021-09-01 17:32:00+00:00,21.07,30.48,29.17,29.17,17.66,14.19,14.19,11.39
2021-09-01 17:34:00+00:00,19.52,29.05,29.65,29.65,15.69,13.55,13.55,11.8
2021-09-01 17:36:00+00:00,20.59,29.27,30.21,30.21,15.58,13.22,13.22,12.45
2021-09-01 17:38:00+00:00,19.85,29.74,30.12,30.12,15.56,14.81,14.81,11.48
2021-09-01 17:40:00+00:00,17.9,29.18,30.33,30.33,15.74,14.3,14.3,12.06
2021-09-01 17:42:00+00:00,17.41,31.02,30.78,30.78,17.33,16.75,16.75,12.0
2021-09-01 17:44:00+00:00,17.29,31.28,30.24,30.24,15.09,18.25,18.25,11.940000000000001
2021-09-01 17:46:00+00:00,17.59,31.86,30.23,30.23,14.44,17.81,17.81,11.98
2021-09-01 17:48:00+00:00,16.6,31.8,28.53,28.53,14.24,17.24,17.24,12.85
2021-09-01 17:50:00+00:00,18.95,32.53,30.58,30.58,14.26,15.58,15.58,12.61
2021-09-01 17:52:00+00:00,17.36,33.03,29.75,29.75,13.78,14.15,14.15,14.56
2021-09-01 17:54:00+00:00,17.86,30.32,30.19,30.19,12.45,15.85,15.85,11.92
2021-09-01 17:56:00+00:00,18.93,30.91,29.4,29.4,12.25,13.26,13.26,11.92
2021-09-01 17:58:00+00:00,16.78,30.2,28.79,28.79,11.56,14.96,14.96,12.280000000000001
2021-09-01 18:00:00+00:00,18.66,27.61,29.62,29.62,10.85,13.37,13.37,12.64
2021-09-01 18:02:00+00:00,16.95,29.2,29.26,29.26,10.71,13.03,13.03,13.37
2021-09-01 18:04:00+00:00,16.85,28.32,30.54,30.54,13.72,13.4,13.4,13.96
2021-09-01 18:06:00+00:00,17.07,30.11,29.37,29.37,13.75,12.84,12.84,14.76
2021-09-01 18:08:00+00:00,17.86,29.6,29.54,29.54,12.66,14.56,14.56,15.22
2021-09-01 18:10:00+00:00,16.16,27.93,29.49,29.49,12.98,13.13,13.13,13.57
2021-09-01 18:12:00+00:00,17.89,29.44,29.69,29.69,12.8,13.51,13.51,13.7
2021-09-01 18:14:00+00:00,17.14,28.84,29.79,29.79,11.4,13.37,13.37,14.0575
2021-09-01 18:16:00+00:00,17.27,28.3,27.07,27.07,12.63,13.92,13.92,14.415
2021-09-01 18:18:00+00:00,18.18,28.59,29.11,29.11,12.25,13.33,13.33,18.72
2021-09-01 18:20:00+00:00,18.5,29.78,28.5,28.5,12.66,13.27,13.27,16.67
2021-09-01 18:22:00+00:00,17.84,28.26,27.79,27.79,10.93,12.49,12.49,15.13
2021-09-01 18:24:00+00:00,18.43,29.37,28.54,28.54,11.96,12.66,12.66,14.89
2021-09-01 18:26:00+00:00,16.31,29.53,30.16,30.16,14.43,12.41,12.41,15.95
2021-09-01 18:28:00+00:00,17.19,28.7,29.2,29.2,13.02,12.4,12.4,15.17
2021-09-01 18:30:00+00:00,17.64,28.07,27.56,27.56,13.38,11.88,11.88,15.175
2021-09-01 18:32:00+00:00,16.04,30.63,28.09,28.09,11.93,10.74,10.74,15.18
2021-09-01 18:34:00+00:00,16.96,30.55,29.15,29.15,8.75,12.1,12.1,15.49
2021-09-01 18:36:00+00:00,19.18,29.6,27.45,27.45,10.95,11.33,11.33,15.19
2021-09-01 18:38:00+00:00,17.61,30.25,28.66,28.66,13.1,11.12,11.12,14.02
2021-09-01 18:40:00+00:00,17.55,29.07,28.73,28.73,14.6,11.32,11.32,14.07
2021-09-01 18:42:00+00:00,18.68,31.02,26.77,26.77,15.68,11.08,11.08,14.0
2021-09-01 18:44:00+00:00,18.03,30.3,26.51,26.51,15.44,10.72,10.72,14.31
2021-09-01 18:46:00+00:00,18.47,29.25,28.88,28.88,15.62,11.34,11.34,13.3925
